LABEL,ABBR,CAP,GLOBCAP,GLOBPREF,GLOBSUFF,LOC,POS,POS+1,POS-1,PREF,SUFF,WORD,WORD+1,WORD-1
B-LOC,0,1,1,0,0,0,NNP,CD,PHIPOS,0,0,Pittsburgh,40,PHI
O,0,0,0,0,0,0,CD,NNS,NNP,0,0,40,showers,Pittsburgh
O,0,0,0,0,0,0,NNS,:,CD,0,0,showers,;,40
O,0,0,0,0,0,0,:,OMEGAPOS,NNS,0,0,;,OMEGA,showers
B-LOC,0,1,1,0,0,0,NNP,NNP,PHIPOS,0,0,NEW,YORK,PHI
I-LOC,0,1,1,0,0,0,NNP,-LRB-,NNP,0,0,YORK,-LRB-,NEW
O,0,0,0,0,0,0,-LRB-,NNP,NNP,0,0,-LRB-,AP,YORK
B-ORG,0,1,1,0,0,0,NNP,-RRB-,-LRB-,0,0,AP,-RRB-,-LRB-
O,0,0,0,0,0,0,-RRB-,OMEGAPOS,NNP,0,0,-RRB-,OMEGA,AP
O,0,1,0,0,0,0,NNP,VBZ,PHIPOS,0,0,EDITOR,'S,PHI
O,0,0,0,0,0,0,VBZ,NN,NNP,0,0,'S,NOTE,EDITOR
O,0,1,1,0,0,0,NN,:,VBZ,0,0,NOTE,:,'S
O,0,0,0,0,0,0,:,NNP,NN,0,0,:,Walter,NOTE
B-PER,0,1,1,0,0,0,NNP,NNP,:,0,0,Walter,R.,:
I-PER,1,1,0,0,0,0,NNP,NNP,NNP,0,0,R.,Mears,Walter
I-PER,0,1,1,0,0,0,NNP,",",NNP,0,0,Mears,",",R.
O,0,0,0,0,0,0,",",NN,NNP,0,0,",",vice,Mears
O,0,0,0,0,0,0,NN,CC,",",0,0,vice,and,","
O,0,0,1,0,0,0,CC,NN,NN,0,0,and,columnist,vice
O,0,0,0,0,0,0,NN,IN,CC,0,0,columnist,for,and
O,0,0,0,0,0,0,IN,DT,NN,0,0,for,The,columnist
B-ORG,0,1,1,0,0,0,DT,NNP,IN,0,0,The,Associated,for
I-ORG,0,1,1,0,0,0,NNP,NNP,DT,0,0,Associated,Press,The
I-ORG,0,1,1,0,0,0,NNP,",",NNP,0,0,Press,",",Associated
O,0,0,0,0,0,0,",",VBZ,NNP,0,0,",",has,Press
O,0,0,1,0,0,0,VBZ,VBN,",",0,0,has,reported,","
O,0,0,1,0,0,0,VBN,IN,VBZ,0,0,reported,on,has
O,0,0,0,0,0,0,IN,NNP,VBN,0,0,on,Washington,reported
B-LOC,0,1,1,0,0,0,NNP,CC,IN,0,0,Washington,and,on
O,0,0,1,0,0,0,CC,JJ,NNP,0,0,and,national,Washington
O,0,0,1,0,0,0,JJ,NNS,CC,0,0,national,politics,and
O,0,0,0,0,0,0,NNS,IN,JJ,0,0,politics,for,national
O,0,0,0,0,0,0,IN,RBR,NNS,0,0,for,more,politics
O,0,0,1,0,0,0,RBR,IN,IN,0,0,more,than,for
O,0,0,0,0,0,0,IN,CD,RBR,0,0,than,25,more
O,0,0,0,0,0,0,CD,NNS,IN,0,0,25,years,than
O,0,0,0,0,0,0,NNS,.,CD,0,0,years,.,25
O,0,0,0,0,0,0,.,OMEGAPOS,NNS,0,0,.,OMEGA,years
B-PER,0,1,1,0,0,0,NNP,VBD,PHIPOS,0,0,Sullivan,died,PHI
O,0,0,0,0,0,0,VBD,IN,NNP,0,0,died,at,Sullivan
O,0,0,0,0,0,0,IN,DT,VBD,0,0,at,the,died
O,0,0,1,0,0,0,DT,NN,IN,0,0,the,hospital,at
O,0,0,1,0,0,0,NN,RB,DT,0,0,hospital,nearly,the
O,0,0,0,0,0,0,RB,CD,NN,0,0,nearly,three,hospital
O,0,0,0,0,0,0,CD,NNS,RB,0,0,three,hours,nearly
O,0,0,0,0,0,0,NNS,IN,CD,0,0,hours,after,three
O,0,0,0,0,0,0,IN,PRP,NNS,0,0,after,he,hours
O,0,0,1,0,0,0,PRP,VBD,IN,0,0,he,was,after
O,0,0,0,0,0,0,VBD,VBN,PRP,0,0,was,pulled,he
O,0,0,0,0,0,0,VBN,IN,VBD,0,0,pulled,from,was
O,0,0,0,0,0,0,IN,DT,VBN,0,0,from,the,pulled
O,0,0,1,0,0,0,DT,NN,IN,0,0,the,water,from
O,0,0,0,0,0,0,NN,.,DT,0,0,water,.,the
O,0,0,0,0,0,0,.,OMEGAPOS,NN,0,0,.,OMEGA,water
O,0,1,0,0,0,0,NN,VBZ,PHIPOS,0,0,Filming,is,PHI
O,0,0,1,0,0,0,VBZ,TO,NN,0,0,is,to,Filming
O,0,0,0,0,0,0,TO,VB,VBZ,0,0,to,begin,is
O,0,0,0,0,0,0,VB,IN,TO,0,0,begin,in,to
O,0,0,0,0,0,0,IN,DT,VB,0,0,in,the,begin
O,0,0,1,0,0,0,DT,NN,IN,0,0,the,state,in
O,0,0,1,0,0,0,NN,NNP,DT,0,0,state,March,the
O,0,1,1,0,0,0,NNP,CD,NN,0,0,March,15,state
O,0,0,0,0,0,0,CD,",",NNP,0,0,15,",",March
O,0,0,0,0,0,0,",",PRP,CD,0,0,",",she,15
O,0,0,1,0,0,0,PRP,VBD,",",0,0,she,said,","
O,0,0,0,0,0,0,VBD,.,PRP,0,0,said,.,she
O,0,0,0,0,0,0,.,OMEGAPOS,VBD,0,0,.,OMEGA,said
O,0,0,0,0,0,0,``,``,PHIPOS,0,0,`,`,PHI
O,0,0,0,0,0,0,``,DT,``,0,0,`,This,`
O,0,1,1,0,0,0,DT,NN,``,0,0,This,landmark,`
O,0,0,0,0,0,0,NN,NN,DT,0,0,landmark,project,This
O,0,0,1,0,0,0,NN,",",NN,0,0,project,",",landmark
O,0,0,0,0,0,0,",",VBN,NN,0,0,",",initiated,project
O,0,0,0,0,0,0,VBN,IN,",",0,0,initiated,in,","
O,0,0,0,0,0,0,IN,DT,VBN,0,0,in,a,initiated
O,0,0,1,0,0,0,DT,JJ,IN,0,0,a,major,in
O,0,0,0,0,0,0,JJ,JJ,DT,0,0,major,American,a
O,0,1,1,0,0,0,JJ,NN,JJ,0,0,American,metropolis,major
O,0,0,0,0,0,0,NN,",",JJ,0,0,metropolis,",",American
O,0,0,0,0,0,0,",",MD,NN,0,0,",",will,metropolis
O,0,0,0,0,0,0,MD,VB,",",0,0,will,focus,","
O,0,0,0,0,0,0,VB,IN,MD,0,0,focus,on,will
O,0,0,0,0,0,0,IN,DT,VB,0,0,on,the,focus
O,0,0,1,0,0,0,DT,JJ,IN,0,0,the,urban,on
O,0,0,1,0,0,0,JJ,NNS,DT,0,0,urban,areas,the
O,0,0,0,0,0,0,NNS,IN,JJ,0,0,areas,throughout,urban
O,0,0,0,0,0,0,IN,DT,NNS,0,0,throughout,the,areas
O,0,0,1,0,0,0,DT,NN,IN,0,0,the,world,throughout
O,0,0,1,0,0,0,NN,",",DT,0,0,world,",",the
O,0,0,0,0,0,0,",",'',NN,0,0,",",',world
O,0,0,0,0,0,0,'','',",",0,0,',',","
O,0,0,0,0,0,0,'',NNP,'',0,0,',Rifkin,'
B-PER,0,1,1,0,0,0,NNP,VBD,'',0,0,Rifkin,said,'
O,0,0,0,0,0,0,VBD,.,NNP,0,0,said,.,Rifkin
O,0,0,0,0,0,0,.,OMEGAPOS,VBD,0,0,.,OMEGA,said
O,0,1,0,0,0,0,IN,NNP,PHIPOS,0,0,In,Pittsburgh,PHI
B-LOC,0,1,1,0,0,0,NNP,",",IN,0,0,Pittsburgh,",",In
O,0,0,0,0,0,0,",",NNP,NNP,0,0,",",Dade,Pittsburgh
B-LOC,0,1,1,0,0,0,NNP,NNP,",",0,0,Dade,County,","
I-LOC,0,1,1,0,0,0,NNP,",",NNP,0,0,County,",",Dade
O,0,0,0,0,0,0,",",NNP,NNP,0,0,",",Fla.,County
B-LOC,1,1,0,0,0,0,NNP,",",",",0,0,Fla.,",",","
O,0,0,0,0,0,0,",",CC,NNP,0,0,",",and,Fla.
O,0,0,1,0,0,0,CC,NNP,",",0,0,and,Rochester,","
B-LOC,0,1,1,0,0,0,NNP,",",CC,0,0,Rochester,",",and
O,0,0,0,0,0,0,",",NNP,NNP,0,0,",",N.Y.,Rochester
B-LOC,1,1,0,0,0,0,NNP,",",",",0,0,N.Y.,",",","
O,0,0,0,0,0,0,",",NN,NNP,0,0,",",teacher,N.Y.
O,0,0,0,0,0,0,NN,NNS,",",0,0,teacher,unions,","
O,0,0,0,0,0,0,NNS,CC,NN,0,0,unions,and,teacher
O,0,0,1,0,0,0,CC,NN,NNS,0,0,and,school,unions
O,0,0,1,0,0,0,NN,NNS,CC,0,0,school,administrators,and
O,0,0,0,0,0,0,NNS,VBP,NN,0,0,administrators,have,school
O,0,0,1,0,0,0,VBP,VBN,NNS,0,0,have,beaten,administrators
O,0,0,0,0,0,0,VBN,PP$,VBP,0,0,beaten,their,have
O,0,0,0,0,0,0,PP$,NNS,VBN,0,0,their,swords,beaten
O,0,0,0,0,0,0,NNS,IN,PP$,0,0,swords,into,their
O,0,0,0,0,0,0,IN,JJ,NNS,0,0,into,reform-minded,swords
O,0,0,0,0,0,0,JJ,NNS,IN,0,0,reform-minded,contracts,into
O,0,0,0,0,0,0,NNS,IN,JJ,0,0,contracts,that,reform-minded
O,0,0,1,0,0,0,IN,VB,NNS,0,0,that,boost,contracts
O,0,0,0,0,0,0,VB,NN,IN,0,0,boost,teacher,that
O,0,0,0,0,0,0,NN,VB,VB,0,0,teacher,pay,boost
O,0,0,0,0,0,0,VB,CC,NN,0,0,pay,and,teacher
O,0,0,1,0,0,0,CC,NN,VB,0,0,and,power,pay
O,0,0,0,0,0,0,NN,IN,CC,0,0,power,while,and
O,0,0,0,0,0,0,IN,VBG,NN,0,0,while,making,power
O,0,0,0,0,0,0,VBG,PRP,IN,0,0,making,them,while
O,0,0,0,0,0,0,PRP,RB,VBG,0,0,them,directly,making
O,0,0,0,0,0,0,RB,JJ,PRP,0,0,directly,accountable,them
O,0,0,0,0,0,0,JJ,IN,RB,0,0,accountable,for,directly
O,0,0,0,0,0,0,IN,PP$,JJ,0,0,for,their,accountable
O,0,0,0,0,0,0,PP$,NNS,IN,0,0,their,students,for
O,0,0,0,0,0,0,NNS,POS,PP$,0,0,students,',their
O,0,0,0,0,0,0,POS,NN,NNS,0,0,',performance,students
O,0,0,0,0,0,0,NN,.,POS,0,0,performance,.,'
O,0,0,0,0,0,0,.,OMEGAPOS,NN,0,0,.,OMEGA,performance
O,0,1,0,0,0,0,NNP,NNP,PHIPOS,0,0,JAZZ,FUSION,PHI
O,0,1,1,0,0,0,NNP,:,NNP,0,0,FUSION,:,JAZZ
O,0,0,0,0,0,0,:,``,NNP,0,0,:,`,FUSION
O,0,0,0,0,0,0,``,``,:,0,0,`,`,:
O,0,0,0,0,0,0,``,NNP,``,0,0,`,Amaretto,`
O,0,1,1,0,0,0,NNP,",",``,0,0,Amaretto,",",`
O,0,0,0,0,0,0,",",'',NNP,0,0,",",',Amaretto
O,0,0,0,0,0,0,'','',",",0,0,',',","
O,0,0,0,0,0,0,'',NNP,'',0,0,',Tom,'
B-PER,0,1,1,0,0,0,NNP,NNP,'',0,0,Tom,Scott,'
I-PER,0,1,1,0,0,0,NNP,:,NNP,0,0,Scott,;,Tom
O,0,0,0,0,0,0,:,OMEGAPOS,NNP,0,0,;,OMEGA,Scott
O,0,1,0,0,0,0,NNP,NNP,PHIPOS,0,0,Assistant,Elliott,PHI
B-PER,0,1,1,0,0,0,NNP,NNP,NNP,0,0,Elliott,Abrams,Assistant
I-PER,0,1,1,0,0,0,NNP,VBD,NNP,0,0,Abrams,claimed,Elliott
O,0,0,0,0,0,0,VBD,NNP,NNP,0,0,claimed,Thursday,Abrams
O,0,1,1,0,0,0,NNP,IN,VBD,0,0,Thursday,that,claimed
O,0,0,1,0,0,0,IN,NNP,NNP,0,0,that,El,Thursday
B-LOC,0,1,1,0,0,0,NNP,NNP,IN,0,0,El,Salvador,that
I-LOC,0,1,1,0,0,0,NNP,POS,NNP,0,0,Salvador,'s,El
O,0,0,0,0,0,0,POS,JJ,NNP,0,0,'s,leftist,Salvador
O,0,0,0,0,0,0,JJ,NNS,POS,0,0,leftist,rebels,'s
O,0,0,1,0,0,0,NNS,VBP,JJ,0,0,rebels,have,leftist
O,0,0,1,0,0,0,VBP,VBN,NNS,0,0,have,had,rebels
O,0,0,0,0,0,0,VBN,TO,VBP,0,0,had,to,have
O,0,0,0,0,0,0,TO,VB,VBN,0,0,to,resort,had
O,0,0,0,0,0,0,VB,TO,TO,0,0,resort,to,to
O,0,0,0,0,0,0,TO,DT,VB,0,0,to,a,resort
O,0,0,1,0,0,0,DT,``,TO,0,0,a,`,to
O,0,0,0,0,0,0,``,``,DT,0,0,`,`,a
O,0,0,0,0,0,0,``,NN,``,0,0,`,campaign,`
O,0,0,1,0,0,0,NN,IN,``,0,0,campaign,of,`
O,0,0,0,0,0,0,IN,NN,NN,0,0,of,terror,campaign
O,0,0,1,0,0,0,NN,'',IN,0,0,terror,',of
O,0,0,0,0,0,0,'','',NN,0,0,',',terror
O,0,0,0,0,0,0,'',IN,'',0,0,',against,'
O,0,0,0,0,0,0,IN,JJ,'',0,0,against,civilian,'
O,0,0,0,0,0,0,JJ,NNS,IN,0,0,civilian,targets,against
O,0,0,0,0,0,0,NNS,IN,JJ,0,0,targets,because,civilian
O,0,0,1,0,0,0,IN,IN,NNS,0,0,because,of,targets
O,0,0,0,0,0,0,IN,VBG,IN,0,0,of,declining,because
O,0,0,0,0,0,0,VBG,JJ,IN,0,0,declining,popular,of
O,0,0,0,0,0,0,JJ,NN,VBG,0,0,popular,support,declining
O,0,0,0,0,0,0,NN,CC,JJ,0,0,support,and,popular
O,0,0,1,0,0,0,CC,VBD,NN,0,0,and,increased,support
O,0,0,0,0,0,0,VBD,NN,CC,0,0,increased,resistance,and
O,0,0,0,0,0,0,NN,IN,VBD,0,0,resistance,from,increased
O,0,0,0,0,0,0,IN,DT,NN,0,0,from,the,resistance
O,0,0,1,0,0,0,DT,NN,IN,0,0,the,country,from
O,0,0,0,0,0,0,NN,POS,DT,0,0,country,'s,the
O,0,0,0,0,0,0,POS,VBN,NN,0,0,'s,armed,country
O,0,0,0,0,0,0,VBN,NNS,POS,0,0,armed,forces,'s
O,0,0,0,0,0,0,NNS,.,VBN,0,0,forces,.,armed
O,0,0,0,0,0,0,.,OMEGAPOS,NNS,0,0,.,OMEGA,forces
O,0,1,1,0,0,0,DT,NN,PHIPOS,0,0,The,Food,PHI
O,0,1,1,0,0,0,NN,IN,DT,0,0,Food,in,The
O,0,0,0,0,0,0,IN,NNP,NN,0,0,in,Portugal,Food
B-LOC,0,1,1,0,0,1,NNP,VBZ,IN,0,0,Portugal,is,in
O,0,0,1,0,0,0,VBZ,JJ,NNP,0,0,is,delicious,Portugal
O,0,0,0,0,0,0,JJ,.,VBZ,0,0,delicious,.,is
O,0,0,0,0,0,0,.,OMEGAPOS,JJ,0,0,.,OMEGA,delicious
O,0,1,1,0,0,0,JJ,NNS,PHIPOS,0,0,Other,reports,PHI
O,0,0,0,0,0,0,NNS,:,JJ,0,0,reports,:,Other
O,0,0,0,0,0,0,:,NN,NNS,0,0,:,_East,reports
O,0,0,0,0,0,0,NN,:,:,0,0,_East,:,:
O,0,0,0,0,0,0,:,NNP,NN,0,0,:,Atlanta,_East
B-LOC,0,1,1,0,0,0,NNP,CD,:,0,0,Atlanta,45,:
O,0,0,0,0,0,0,CD,JJ,NNP,0,0,45,foggy,Atlanta
O,0,0,0,0,0,0,JJ,:,CD,0,0,foggy,;,45
O,0,0,0,0,0,0,:,OMEGAPOS,JJ,0,0,;,OMEGA,foggy
B-PER,0,1,0,0,0,0,NNP,NNP,PHIPOS,0,0,Billy,Dee,PHI
I-PER,0,1,1,0,0,0,NNP,NNP,NNP,0,0,Dee,Williams,Billy
I-PER,0,1,1,1,0,0,NNP,",",NNP,0,0,Williams,",",Dee
O,0,0,0,0,0,0,",",VBN,NNP,0,0,",",known,Williams
O,0,0,0,0,0,0,VBN,IN,",",0,0,known,for,","
O,0,0,0,0,0,0,IN,PP$,VBN,0,0,for,his,known
O,0,0,1,0,0,0,PP$,VBZ,IN,0,0,his,looks,for
O,0,0,0,0,0,0,VBZ,RB,PP$,0,0,looks,as,his
O,0,0,0,0,0,0,RB,RB,VBZ,0,0,as,well,looks
O,0,0,1,0,0,0,RB,IN,RB,0,0,well,as,as
O,0,0,0,0,0,0,IN,PP$,RB,0,0,as,his,well
O,0,0,1,0,0,0,PP$,VBG,IN,0,0,his,acting,as
O,0,0,0,0,0,0,VBG,NNS,PP$,0,0,acting,abilities,his
O,0,0,0,0,0,0,NNS,",",VBG,0,0,abilities,",",acting
O,0,0,0,0,0,0,",",VBD,NNS,0,0,",",was,abilities
O,0,0,0,0,0,0,VBD,DT,",",0,0,was,a,","
O,0,0,1,0,0,0,DT,JJ,VBD,0,0,a,fat,was
O,0,0,0,0,0,0,JJ,NN,DT,0,0,fat,child,a
O,0,0,0,0,0,0,NN,VBD,JJ,0,0,child,taunted,fat
O,0,0,0,0,0,0,VBD,IN,NN,0,0,taunted,by,child
O,0,0,0,0,0,0,IN,NN,VBD,0,0,by,neighborhood,taunted
O,0,0,0,0,0,0,NN,NNS,IN,0,0,neighborhood,youths,by
O,0,0,0,0,0,0,NNS,.,NN,0,0,youths,.,neighborhood
O,0,0,0,0,0,0,.,OMEGAPOS,NNS,0,0,.,OMEGA,youths
B-PER,0,1,1,1,0,0,NNP,VBN,PHIPOS,0,0,Quayle,Headed,PHI
O,0,1,1,0,0,0,VBN,IN,NNP,0,0,Headed,for,Quayle
O,0,0,0,0,0,0,IN,NNP,VBN,0,0,for,Latin,Headed
B-LOC,0,1,1,0,0,0,NNP,NNP,IN,0,0,Latin,America,for
I-LOC,0,1,1,0,0,0,NNP,OMEGAPOS,NNP,0,0,America,OMEGA,Latin
O,0,1,1,0,0,0,NNP,NNP,PHIPOS,0,0,Prime,Minister,PHI
O,0,1,1,0,0,0,NNP,NNP,NNP,0,0,Minister,Felipe,Prime
B-PER,0,1,1,0,0,0,NNP,NNP,NNP,0,0,Felipe,Gonzalez,Minister
I-PER,0,1,1,0,0,0,NNP,IN,NNP,0,0,Gonzalez,of,Felipe
O,0,0,0,0,0,0,IN,NNP,NNP,0,0,of,Spain,Gonzalez
B-LOC,0,1,1,0,0,1,NNP,VBD,IN,0,0,Spain,told,of
O,0,0,0,0,0,0,VBD,NNS,NNP,0,0,told,reporters,Spain
O,0,0,0,0,0,0,NNS,",",VBD,0,0,reporters,",",told
O,0,0,0,0,0,0,",",``,NNS,0,0,",",`,reporters
O,0,0,0,0,0,0,``,``,",",0,0,`,`,","
O,0,0,0,0,0,0,``,DT,``,0,0,`,The,`
O,0,1,1,0,0,0,DT,NN,``,0,0,The,police,`
O,0,0,1,0,0,0,NN,NNS,DT,0,0,police,actions,The
O,0,0,0,0,0,0,NNS,CC,NN,0,0,actions,and,police
O,0,0,1,0,0,0,CC,DT,NNS,0,0,and,the,actions
O,0,0,1,0,0,0,DT,NNS,CC,0,0,the,arrests,and
O,0,0,0,0,0,0,NNS,VBP,DT,0,0,arrests,are,the
O,0,0,0,0,0,0,VBP,IN,NNS,0,0,are,of,arrests
O,0,0,0,0,0,0,IN,JJ,VBP,0,0,of,great,are
O,0,0,1,0,0,0,JJ,NN,IN,0,0,great,importance,of
O,0,0,0,0,0,0,NN,TO,JJ,0,0,importance,to,great
O,0,0,0,0,0,0,TO,JJ,NN,0,0,to,Spanish,importance
O,0,1,1,0,0,0,JJ,NN,TO,0,0,Spanish,society,to
O,0,0,1,0,0,0,NN,IN,JJ,0,0,society,on,Spanish
O,0,0,0,0,0,0,IN,PDT,NN,0,0,on,such,society
O,0,0,1,0,0,0,PDT,DT,IN,0,0,such,a,on
O,0,0,1,0,0,0,DT,JJ,PDT,0,0,a,major,such
O,0,0,0,0,0,0,JJ,NN,DT,0,0,major,matter,a
O,0,0,0,0,0,0,NN,IN,JJ,0,0,matter,as,major
O,0,0,0,0,0,0,IN,DT,NN,0,0,as,the,matter
O,0,0,1,0,0,0,DT,NN,IN,0,0,the,battle,as
O,0,0,0,0,0,0,NN,IN,DT,0,0,battle,against,the
O,0,0,0,0,0,0,IN,NN,NN,0,0,against,terrorism.,battle
O,0,0,0,0,0,0,NN,'',IN,0,0,terrorism.,',against
O,0,0,0,0,0,0,'','',NN,0,0,',',terrorism.
O,0,0,0,0,0,0,'',OMEGAPOS,'',0,0,',OMEGA,'
O,0,1,0,0,0,0,IN,NNP,PHIPOS,0,0,Besides,Wood,PHI
B-PER,0,1,1,0,0,0,NNP,",",IN,0,0,Wood,",",Besides
O,0,0,0,0,0,0,",",NNS,NNP,0,0,",",actors,Wood
O,0,0,0,0,0,0,NNS,VBN,",",0,0,actors,announced,","
O,0,0,0,0,0,0,VBN,IN,NNS,0,0,announced,for,actors
O,0,0,0,0,0,0,IN,DT,VBN,0,0,for,the,announced
O,0,0,1,0,0,0,DT,JJ,IN,0,0,the,upcoming,for
O,0,0,0,0,0,0,JJ,NN,DT,0,0,upcoming,season,the
O,0,0,0,0,0,0,NN,VBP,JJ,0,0,season,include,upcoming
O,0,0,0,0,0,0,VBP,JJ,NN,0,0,include,such,season
O,0,0,1,0,0,0,JJ,NNP,VBP,0,0,such,RSC,include
O,0,1,1,0,0,0,NNP,NNS,JJ,0,0,RSC,veterans,such
O,0,0,1,0,0,0,NNS,IN,NNP,0,0,veterans,as,RSC
O,0,0,0,0,0,0,IN,NNP,NNS,0,0,as,Harriet,veterans
B-PER,0,1,1,0,0,0,NNP,NNP,IN,0,0,Harriet,Walter,as
I-PER,0,1,1,0,0,0,NNP,CC,NNP,0,0,Walter,and,Harriet
O,0,0,1,0,0,0,CC,NNP,NNP,0,0,and,Brian,Walter
B-PER,0,1,1,0,0,0,NNP,NNP,CC,0,0,Brian,Cox,and
I-PER,0,1,1,0,0,0,NNP,",",NNP,0,0,Cox,",",Brian
O,0,0,0,0,0,0,",",CC,NNP,0,0,",",and,Cox
O,0,0,1,0,0,0,CC,VBG,",",0,0,and,promising,","
O,0,0,0,0,0,0,VBG,JJ,CC,0,0,promising,young,and
O,0,0,1,0,0,0,JJ,NNS,VBG,0,0,young,talents,promising
O,0,0,0,0,0,0,NNS,JJ,JJ,0,0,talents,such,young
O,0,0,1,0,0,0,JJ,IN,NNS,0,0,such,as,talents
O,0,0,0,0,0,0,IN,NNP,JJ,0,0,as,Mark,such
B-PER,0,1,1,0,0,0,NNP,NNP,IN,0,0,Mark,Rylance,as
I-PER,0,1,1,0,0,0,NNP,",",NNP,0,0,Rylance,",",Mark
O,0,0,0,0,0,0,",",WP,NNP,0,0,",",who,Rylance
O,0,0,1,0,0,0,WP,MD,",",0,0,who,will,","
O,0,0,0,0,0,0,MD,VB,WP,0,0,will,play,who
O,0,0,0,0,0,0,VB,NNP,MD,0,0,play,Hamlet,will
B-PER,0,1,1,0,0,0,NNP,CC,VB,0,0,Hamlet,and,play
O,0,0,1,0,0,0,CC,NNP,NNP,0,0,and,Romeo,Hamlet
B-PER,0,1,1,0,0,0,NNP,",",CC,0,0,Romeo,",",and
O,0,0,0,0,0,0,",",CC,NNP,0,0,",",and,Romeo
O,0,0,1,0,0,0,CC,NNP,",",0,0,and,David,","
B-PER,0,1,1,1,0,0,NNP,NNP,CC,0,0,David,O,and
I-PER,0,1,1,0,0,0,NNP,NN,NNP,0,0,O,'Hara,David
I-PER,0,0,0,0,0,0,NN,.,NNP,0,0,'Hara,.,O
O,0,0,0,0,0,0,.,OMEGAPOS,NN,0,0,.,OMEGA,'Hara
O,0,0,0,0,0,0,``,``,PHIPOS,0,0,`,`,PHI
O,0,0,0,0,0,0,``,DT,``,0,0,`,The,`
O,0,1,1,0,0,0,DT,NNS,``,0,0,The,ceilings,`
O,0,0,0,0,0,0,NNS,VBP,DT,0,0,ceilings,are,The
O,0,0,0,0,0,0,VBP,RB,NNS,0,0,are,not,ceilings
O,0,0,1,0,0,0,RB,VBN,VBP,0,0,not,set,are
O,0,0,0,0,0,0,VBN,IN,RB,0,0,set,in,not
O,0,0,0,0,0,0,IN,NN,VBN,0,0,in,concrete,set
O,0,0,0,0,0,0,NN,",",IN,0,0,concrete,",",in
O,0,0,0,0,0,0,",",'',NN,0,0,",",',concrete
O,0,0,0,0,0,0,'','',",",0,0,',',","
O,0,0,0,0,0,0,'',DT,'',0,0,',a,'
O,0,0,1,0,0,0,DT,NNP,'',0,0,a,U.S.,'
B-LOC,1,1,0,0,0,0,NNP,NN,DT,0,0,U.S.,official,a
O,0,0,0,0,0,0,NN,VBD,NNP,0,0,official,said,U.S.
O,0,0,0,0,0,0,VBD,NNP,NN,0,0,said,Wednesday,official
O,0,1,1,0,0,0,NNP,",",VBD,0,0,Wednesday,",",said
O,0,0,0,0,0,0,",",VBG,NNP,0,0,",",demanding,Wednesday
O,0,0,0,0,0,0,VBG,NN,",",0,0,demanding,anonymity,","
O,0,0,0,0,0,0,NN,.,VBG,0,0,anonymity,.,demanding
O,0,0,0,0,0,0,.,OMEGAPOS,NN,0,0,.,OMEGA,anonymity
O,0,1,1,0,0,0,NNP,NNP,PHIPOS,0,0,Court,Reviews,PHI
O,0,1,1,0,0,0,NNP,NNP,NNP,0,0,Reviews,Texas,Court
B-LOC,0,1,1,0,0,0,NNP,NNP,NNP,0,0,Texas,Case,Reviews
O,0,1,1,0,0,0,NNP,IN,NNP,0,0,Case,Of,Texas
O,0,1,0,0,0,0,IN,NNP,NNP,0,0,Of,Retarded,Case
O,0,1,1,0,0,0,NNP,NNP,IN,0,0,Retarded,Killer,Of
O,0,1,1,0,0,0,NNP,OMEGAPOS,NNP,0,0,Killer,OMEGA,Retarded
B-ORG,0,1,1,0,0,0,NNP,NNP,PHIPOS,0,0,FAA,Administrator,PHI
O,0,1,1,0,0,0,NNP,NNP,NNP,0,0,Administrator,Allan,FAA
B-PER,0,1,1,0,0,0,NNP,NNP,NNP,0,0,Allan,McArtor,Administrator
I-PER,0,1,1,0,0,0,NNP,VBD,NNP,0,0,McArtor,issued,Allan
O,0,0,0,0,0,0,VBD,DT,NNP,0,0,issued,the,McArtor
O,0,0,1,0,0,0,DT,NN,VBD,0,0,the,order,issued
O,0,0,1,0,0,0,NN,IN,DT,0,0,order,after,the
O,0,0,0,0,0,0,IN,DT,NN,0,0,after,the,order
O,0,0,1,0,0,0,DT,NNP,IN,0,0,the,British,after
B-ORG,0,1,1,0,0,0,NNP,NNP,DT,0,0,British,Civil,the
I-ORG,0,1,1,0,0,0,NNP,NNP,NNP,0,0,Civil,Aviation,British
I-ORG,0,1,1,0,0,0,NNP,NNP,NNP,0,0,Aviation,Authority,Civil
I-ORG,0,1,1,0,0,0,NNP,VBD,NNP,0,0,Authority,ordered,Aviation
O,0,0,0,0,0,0,VBD,JJ,NNP,0,0,ordered,similar,Authority
O,0,0,0,0,0,0,JJ,NNS,VBD,0,0,similar,checks,ordered
O,0,0,0,0,0,0,NNS,IN,JJ,0,0,checks,for,similar
O,0,0,0,0,0,0,IN,CD,NNS,0,0,for,three,checks
O,0,0,0,0,0,0,CD,NNS,IN,0,0,three,types,for
O,0,0,0,0,0,0,NNS,IN,CD,0,0,types,of,three
O,0,0,0,0,0,0,IN,NN,NNS,0,0,of,aircraft,types
O,0,0,1,0,0,0,NN,VBN,IN,0,0,aircraft,flown,of
O,0,0,0,0,0,0,VBN,IN,NN,0,0,flown,by,aircraft
O,0,0,0,0,0,0,IN,JJ,VBN,0,0,by,British,flown
O,0,1,1,0,0,0,JJ,NNS,IN,0,0,British,carriers,by
O,0,0,0,0,0,0,NNS,",",JJ,0,0,carriers,",",British
O,0,0,0,0,0,0,",",VBG,NNS,0,0,",",including,carriers
O,0,0,0,0,0,0,VBG,DT,",",0,0,including,the,","
